,x,y,lon,lat,distance,distanceProp,onshelfX,onshelfY,alongshelfX,alongshelfY
2092,882.0,413.0,40.625,-13.375,1055.4977277730627,0.02726821939207259,-0.9384912865667079,-0.34530291779590483,0.21506521361016342,0.9765996896860119
2093,392.0,61.0,-81.875,74.625,7613.024551260676,0.26371287501907986,-0.02682619372415474,-0.9996401129057767,0.9993641970620758,-0.035653914658457624
2094,393.0,61.0,-81.625,74.625,7608.878657796731,0.26356926251953544,-0.02682619372415474,-0.9996401129057767,0.9993641970620758,-0.035653914658457624
2095,393.0,61.0,-81.625,74.625,9359.308594569831,0.3242036277495096,-0.02682619372415474,-0.9996401129057767,0.9807659494434168,-0.19518748016292697
2096,394.0,61.0,-81.375,74.625,8786.161424701942,0.3043499825974155,-0.02682619372415474,-0.9996401129057767,0.9869309842628295,-0.16114351461353466
2097,395.0,61.0,-81.125,74.625,7708.0280659192795,0.2670037681219254,-0.02682619372415474,-0.9996401129057767,0.997968228845597,-0.06371353243057608
2098,396.0,61.0,-80.875,74.625,7883.776257701132,0.2730916324946368,-0.02682619372415474,-0.9996401129057767,0.9961389634692076,-0.08779046336870992
2099,397.0,61.0,-80.625,74.625,8521.523549147454,0.2951830063803404,-0.02682619372415474,-0.9996401129057767,0.9895945940688898,0.14388377041775446
2100,398.0,61.0,-80.375,74.625,8933.87641206154,0.309466785221355,-0.02682619372415474,-0.9996401129057767,0.9853173237374445,0.1707330417431838
2101,399.0,61.0,-80.125,74.625,8743.747968868767,0.3028807932756224,-0.02682619372415474,-0.9996401129057767,0.987395655053262,-0.1582713504773981
2102,400.0,61.0,-79.875,74.625,8595.764145377221,0.29775467824913016,-0.02682619372415474,-0.9996401129057767,0.9888158594397413,-0.14914153050188772
2103,401.0,61.0,-79.625,74.625,8878.374668084609,0.3075442215445696,-0.02682619372415474,-0.9996401129057767,0.9855898736443021,-0.1691525966983916
2104,402.0,61.0,-79.375,74.625,2750.3320499430974,0.0952706729452893,-0.02682619372415474,-0.9996401129057767,0.9892516193201218,-0.14622323232823398
2105,402.0,60.0,-79.375,74.875,6602.855726514865,0.2289532283327135,-0.02682619372415474,-0.9996401129057767,-0.9755779725672048,0.21965340753483037
2106,403.0,60.0,-79.125,74.875,9729.58688185072,0.337372255158925,-0.02682619372415474,-0.9996401129057767,0.9755779725672037,-0.21965340753483548
2107,403.0,60.0,-79.125,74.875,7635.731859808319,0.26476808405275,-0.02682619372415474,-0.9996401129057767,0.9843058071689602,0.17647118170812426
2108,403.0,61.0,-79.125,74.625,1244.0023345692223,0.04309186578485052,-0.02682619372415474,-0.9996401129057767,-0.9912409409065818,-0.1320658815539977
2109,404.0,61.0,-78.875,74.625,7810.024896676993,0.2705369075858586,-0.02682619372415474,-0.9996401129057767,0.9966569937335772,0.08169967467467641
2110,405.0,61.0,-78.625,74.625,7508.276180783997,0.2600844230489106,-0.02682619372415474,-0.9996401129057767,0.9996397277699,-0.026840541427483294
2111,406.0,61.0,-78.375,74.625,7520.9414785782565,0.260523145145734,-0.02682619372415474,-0.9996401129057767,0.9995199722223934,0.030981044665178852
2112,407.0,61.0,-78.125,74.625,8868.037399923764,0.30718614169231323,-0.02682619372415474,-0.9996401129057767,0.9857650189109057,0.16812890141668593
2113,408.0,61.0,-77.875,74.625,7494.705614483042,0.2596143427239668,-0.02682619372415474,-0.9996401129057767,0.9999853828964076,0.005406846911577011
2114,409.0,61.0,-77.625,74.625,7494.211804409119,0.25959723729189693,-0.02682619372415474,-0.9996401129057767,0.9999907615683575,-0.004298462275762519
2115,410.0,61.0,-77.375,74.625,7496.300499592279,0.2596695890632699,-0.24386246847560814,-0.9698098248981514,0.9999634017439962,-0.008555417732375302
2116,411.0,61.0,-77.125,74.625,7539.0096679289145,0.2611490217770214,-0.24386246847560814,-0.9698098248981514,0.9995292045130189,-0.030681742544576653
